cycle,timestamp,service,p95_ms,throughput_rps,cpu_cores
13,2026-05-27T00:52:19.443699,cartservice,4.79,5.7117,0.0
13,2026-05-27T00:52:19.443699,recommendationservice,4.86,4.0004,0.0
17,2026-05-27T00:52:28.253026,frontend,49.21,5.5561,0.0
17,2026-05-27T00:52:28.253026,productcatalogservice,2.86,31.3146,0.0
17,2026-05-27T00:52:28.253026,checkoutservice,41.25,0.3111,0.0
17,2026-05-27T00:52:28.253026,cartservice,4.79,5.7117,0.0
17,2026-05-27T00:52:28.253026,recommendationservice,4.86,4.3116,0.0
14,2026-05-27T00:52:49.491565,frontend,48.35,5.4226,0.0
14,2026-05-27T00:52:49.491565,productcatalogservice,2.91,30.6683,0.0
14,2026-05-27T00:52:49.491565,checkoutservice,43.75,0.2222,0.0
14,2026-05-27T00:52:49.491565,cartservice,4.79,5.2893,0.0
14,2026-05-27T00:52:49.491565,recommendationservice,4.84,3.8669,0.0
18,2026-05-27T00:52:58.292201,frontend,47.19,5.3116,0.0
18,2026-05-27T00:52:58.292201,productcatalogservice,2.85,28.7137,0.0
18,2026-05-27T00:52:58.292201,checkoutservice,43.75,0.2222,0.0
18,2026-05-27T00:52:58.292201,cartservice,4.79,5.2893,0.0
18,2026-05-27T00:52:58.292201,recommendationservice,4.84,3.9559,0.0
15,2026-05-27T00:53:19.526637,frontend,49.34,4.9337,0.0
15,2026-05-27T00:53:19.526637,productcatalogservice,2.67,26.5569,0.0
15,2026-05-27T00:53:19.526637,checkoutservice,462.5,0.1333,0.0
15,2026-05-27T00:53:19.526637,cartservice,4.81,4.6893,0.0
15,2026-05-27T00:53:19.526637,recommendationservice,4.82,3.4225,0.0
19,2026-05-27T00:53:28.365485,frontend,60.83,4.9115,0.0
19,2026-05-27T00:53:28.365485,productcatalogservice,2.66,25.3134,0.0
19,2026-05-27T00:53:28.365485,checkoutservice,462.5,0.1333,0.0
19,2026-05-27T00:53:28.365485,cartservice,4.81,4.6893,0.0
19,2026-05-27T00:53:28.365485,recommendationservice,4.8,3.4448,0.0
16,2026-05-27T00:53:49.582128,frontend,296.9,4.8448,0.0
16,2026-05-27T00:53:49.582128,productcatalogservice,2.79,25.7794,0.0
16,2026-05-27T00:53:49.582128,checkoutservice,462.5,0.1333,0.0
16,2026-05-27T00:53:49.582128,cartservice,4.79,4.6227,0.0
16,2026-05-27T00:53:49.582128,recommendationservice,4.85,3.4447,0.0
20,2026-05-27T00:53:58.413278,frontend,817.5,4.6227,0.0
20,2026-05-27T00:53:58.413278,productcatalogservice,2.91,25.3581,0.0
20,2026-05-27T00:53:58.413278,checkoutservice,462.5,0.1333,0.0
20,2026-05-27T00:53:58.413278,cartservice,4.79,4.6227,0.0
20,2026-05-27T00:53:58.413278,recommendationservice,4.85,3.4003,0.0
17,2026-05-27T00:54:19.665164,frontend,2575.03,3.8891,0.0
17,2026-05-27T00:54:19.665164,productcatalogservice,3.32,22.4014,0.0
17,2026-05-27T00:54:19.665164,checkoutservice,4625.0,0.1333,0.0
17,2026-05-27T00:54:19.665164,cartservice,4.79,3.5336,0.0
17,2026-05-27T00:54:19.665164,recommendationservice,6.67,3.1779,0.0
21,2026-05-27T00:54:28.457071,frontend,3427.75,3.801,0.0
21,2026-05-27T00:54:28.457071,productcatalogservice,3.68,18.8239,0.0
21,2026-05-27T00:54:28.457071,checkoutservice,4625.0,0.1333,0.0
21,2026-05-27T00:54:28.457071,cartservice,4.79,3.5336,0.0
21,2026-05-27T00:54:28.457071,recommendationservice,7.52,2.7114,0.0
18,2026-05-27T00:54:49.774827,frontend,4064.34,4.5154,0.0
18,2026-05-27T00:54:49.774827,productcatalogservice,4.1,9.5563,0.0
18,2026-05-27T00:54:49.774827,checkoutservice,2125.0,0.2222,0.0
18,2026-05-27T00:54:49.774827,cartservice,4.9,1.6002,0.0
18,2026-05-27T00:54:49.774827,recommendationservice,8.05,1.2445,0.0
22,2026-05-27T00:54:58.794089,frontend,2534.14,4.7332,0.0
22,2026-05-27T00:54:58.794089,productcatalogservice,4.37,6.2896,0.0
22,2026-05-27T00:54:58.794089,checkoutservice,2125.0,0.2222,0.0
22,2026-05-27T00:54:58.794089,cartservice,4.9,1.6002,0.0
22,2026-05-27T00:54:58.794089,recommendationservice,8.5,0.7112,0.0
19,2026-05-27T00:55:19.829212,frontend,94.66,5.3115,0.0
19,2026-05-27T00:55:19.829212,productcatalogservice,4.61,2.778,0.0
19,2026-05-27T00:55:19.829212,checkoutservice,47.5,0.0889,0.0
19,2026-05-27T00:55:19.829212,cartservice,8.0,0.6223,0.0
19,2026-05-27T00:55:19.829212,recommendationservice,nan,0.0,0.0
23,2026-05-27T00:55:29.149240,frontend,91.85,5.1782,0.0
23,2026-05-27T00:55:29.149240,productcatalogservice,4.59,2.9113,0.0
23,2026-05-27T00:55:29.149240,checkoutservice,47.5,0.0889,0.0
23,2026-05-27T00:55:29.149240,cartservice,8.0,0.6223,0.0
23,2026-05-27T00:55:29.149240,recommendationservice,nan,0.0,0.0
20,2026-05-27T00:55:49.899067,frontend,91.37,5.4892,0.0
20,2026-05-27T00:55:49.899067,productcatalogservice,4.57,2.9557,0.0
20,2026-05-27T00:55:49.899067,checkoutservice,95.0,0.1778,0.0
20,2026-05-27T00:55:49.899067,cartservice,4.8,0.8445,0.0
20,2026-05-27T00:55:49.899067,recommendationservice,nan,0.0,0.0
24,2026-05-27T00:55:59.453107,frontend,92.53,5.2893,0.0
24,2026-05-27T00:55:59.453107,productcatalogservice,4.61,2.9335,0.0
24,2026-05-27T00:55:59.453107,checkoutservice,95.0,0.1778,0.0
24,2026-05-27T00:55:59.453107,cartservice,4.8,0.8445,0.0
24,2026-05-27T00:55:59.453107,recommendationservice,nan,0.0,0.0
21,2026-05-27T00:56:19.962008,frontend,92.88,5.4893,0.0
21,2026-05-27T00:56:19.962008,productcatalogservice,4.62,3.0002,0.0
21,2026-05-27T00:56:19.962008,checkoutservice,92.5,0.1333,0.0
21,2026-05-27T00:56:19.962008,cartservice,4.8,0.8001,0.0
21,2026-05-27T00:56:19.962008,recommendationservice,nan,0.0,0.0
25,2026-05-27T00:56:29.493315,frontend,93.03,5.4004,0.0
