cycle,timestamp,service,p95_ms,throughput_rps,cpu_cores
33,2026-05-28T18:06:47.394757,frontend,44.1,5.8004,0.0
33,2026-05-28T18:06:47.394757,productcatalogservice,2.26,34.5578,0.0
33,2026-05-28T18:06:47.394757,checkoutservice,24.25,0.5334,0.0
33,2026-05-28T18:06:47.394757,cartservice,4.78,6.1782,0.0
33,2026-05-28T18:06:47.394757,recommendationservice,4.86,4.4002,0.0
34,2026-05-28T18:07:17.442401,frontend,46.75,5.489,0.0
34,2026-05-28T18:07:17.442401,productcatalogservice,2.49,27.4454,0.0
34,2026-05-28T18:07:17.442401,checkoutservice,24.25,0.2667,0.0
34,2026-05-28T18:07:17.442401,cartservice,4.77,5.4001,0.0
34,2026-05-28T18:07:17.442401,recommendationservice,4.96,3.8446,0.0
35,2026-05-28T18:07:47.533338,frontend,47.61,5.4002,0.0
35,2026-05-28T18:07:47.533338,productcatalogservice,3.32,29.6898,0.0
35,2026-05-28T18:07:47.533338,checkoutservice,24.25,0.2222,0.0
35,2026-05-28T18:07:47.533338,cartservice,4.78,5.2891,0.0
35,2026-05-28T18:07:47.533338,recommendationservice,5.06,4.0224,0.0
36,2026-05-28T18:08:17.578772,frontend,46.46,5.2891,0.0
36,2026-05-28T18:08:17.578772,productcatalogservice,3.2,28.0015,0.0
36,2026-05-28T18:08:17.578772,checkoutservice,24.25,0.1778,0.0
36,2026-05-28T18:08:17.578772,cartservice,4.8,4.9113,0.0
36,2026-05-28T18:08:17.578772,recommendationservice,4.96,3.7335,0.0
37,2026-05-28T18:08:47.614327,frontend,45.05,4.8891,0.0
37,2026-05-28T18:08:47.614327,productcatalogservice,2.92,26.3786,0.0
37,2026-05-28T18:08:47.614327,checkoutservice,24.25,0.2222,0.0
37,2026-05-28T18:08:47.614327,cartservice,4.79,4.7557,0.0
37,2026-05-28T18:08:47.614327,recommendationservice,4.92,3.6668,0.0
38,2026-05-28T18:09:17.689844,frontend,45.93,4.778,0.0
38,2026-05-28T18:09:17.689844,productcatalogservice,2.75,27.6012,0.0
38,2026-05-28T18:09:17.689844,checkoutservice,24.25,0.2222,0.0
38,2026-05-28T18:09:17.689844,cartservice,4.79,4.6003,0.0
38,2026-05-28T18:09:17.689844,recommendationservice,4.92,3.7113,0.0
39,2026-05-28T18:09:47.878888,frontend,49.49,5.1559,0.0
39,2026-05-28T18:09:47.878888,productcatalogservice,3.11,28.9123,0.0
39,2026-05-28T18:09:47.878888,checkoutservice,24.25,0.2667,0.0
39,2026-05-28T18:09:47.878888,cartservice,4.8,5.2226,0.0
39,2026-05-28T18:09:47.878888,recommendationservice,4.94,3.778,0.0
40,2026-05-28T18:10:17.937833,frontend,48.15,5.378,0.0
40,2026-05-28T18:10:17.937833,productcatalogservice,3.03,28.9128,0.0
40,2026-05-28T18:10:17.937833,checkoutservice,24.25,0.1333,0.0
40,2026-05-28T18:10:17.937833,cartservice,4.79,5.1113,0.0
40,2026-05-28T18:10:17.937833,recommendationservice,4.96,3.8447,0.0
41,2026-05-28T18:10:18.161490,frontend,48.15,5.378,0.0
41,2026-05-28T18:10:18.161490,productcatalogservice,3.03,28.9128,0.0
41,2026-05-28T18:10:18.161490,checkoutservice,24.25,0.1333,0.0
41,2026-05-28T18:10:18.161490,cartservice,4.79,5.1113,0.0
41,2026-05-28T18:10:18.161490,recommendationservice,4.96,3.8447,0.0
