cycle,timestamp,service,p95_ms,throughput_rps,cpu_cores
2,2026-05-27T01:23:57.770134,frontend,91.8,4.8893,0.0
2,2026-05-27T01:23:57.770134,productcatalogservice,4.54,3.1114,0.0
2,2026-05-27T01:23:57.770134,checkoutservice,4.8,0.1333,0.0
2,2026-05-27T01:23:57.770134,cartservice,4.8,0.3334,0.0
2,2026-05-27T01:23:57.770134,recommendationservice,nan,0.0,0.0
3,2026-05-27T01:24:27.943250,frontend,90.77,5.0449,0.0
3,2026-05-27T01:24:27.943250,productcatalogservice,4.58,2.9558,0.0
3,2026-05-27T01:24:27.943250,checkoutservice,4.8,0.1111,0.0
3,2026-05-27T01:24:27.943250,cartservice,4.8,0.4667,0.0
3,2026-05-27T01:24:27.943250,recommendationservice,nan,0.0,0.0
4,2026-05-27T01:24:57.995939,frontend,89.02,5.4228,0.0
4,2026-05-27T01:24:57.995939,productcatalogservice,4.57,2.8002,0.0
4,2026-05-27T01:24:57.995939,checkoutservice,4.8,0.2,0.0
4,2026-05-27T01:24:57.995939,cartservice,4.8,0.5112,0.0
4,2026-05-27T01:24:57.995939,recommendationservice,nan,0.0,0.0
5,2026-05-27T01:25:28.045480,frontend,90.86,5.1116,0.0
5,2026-05-27T01:25:28.045480,productcatalogservice,4.69,2.9781,0.0
5,2026-05-27T01:25:28.045480,checkoutservice,4.8,0.1111,0.0
