cycle,timestamp,phase,service,p95_ms,throughput_rps,cpu_cores,replicas
64,2026-05-29T02:01:40.192255,RECOVERY,checkoutservice,78.29,0.2889,0.0,5
64,2026-05-29T02:01:40.192255,RECOVERY,cartservice,4.79,5.7115,0.0,1
64,2026-05-29T02:01:40.192255,RECOVERY,recommendationservice,4.88,4.1558,0.0,5
58,2026-05-29T02:01:49.684280,FAULT_INJECTION,frontend,70.88,5.578,0.0,5
58,2026-05-29T02:01:49.684280,FAULT_INJECTION,productcatalogservice,3.31,30.1464,0.0,5
58,2026-05-29T02:01:49.684280,FAULT_INJECTION,checkoutservice,83.93,0.3223,0.0,5
58,2026-05-29T02:01:49.684280,FAULT_INJECTION,cartservice,4.81,5.5117,0.0,1
58,2026-05-29T02:01:49.684280,FAULT_INJECTION,recommendationservice,4.86,3.9113,0.0,5
20,2026-05-29T02:01:52.265580,BASELINE,frontend,70.44,5.6447,0.0,5
20,2026-05-29T02:01:52.265580,BASELINE,productcatalogservice,3.47,29.1929,0.0,5
20,2026-05-29T02:01:52.265580,BASELINE,checkoutservice,81.05,0.3252,0.0,5
20,2026-05-29T02:01:52.265580,BASELINE,cartservice,4.81,5.562,0.0,1
20,2026-05-29T02:01:52.265580,BASELINE,recommendationservice,4.86,3.9557,0.0,5
65,2026-05-29T02:02:11.319598,RECOVERY,frontend,77.92,5.8006,0.0,5
65,2026-05-29T02:02:11.319598,RECOVERY,productcatalogservice,3.62,27.7916,0.0,5
65,2026-05-29T02:02:11.319598,RECOVERY,checkoutservice,86.31,0.1889,0.0,5
65,2026-05-29T02:02:11.319598,RECOVERY,cartservice,4.84,5.4005,0.0,1
65,2026-05-29T02:02:11.319598,RECOVERY,recommendationservice,7.18,3.7336,0.0,5
59,2026-05-29T02:02:20.821383,FAULT_INJECTION,frontend,82.08,5.6226,0.0,5
59,2026-05-29T02:02:20.821383,FAULT_INJECTION,productcatalogservice,3.71,26.8913,0.0,5
59,2026-05-29T02:02:20.821383,FAULT_INJECTION,checkoutservice,24.8,0.1333,0.0,5
59,2026-05-29T02:02:20.821383,FAULT_INJECTION,cartservice,4.85,5.0448,0.0,1
59,2026-05-29T02:02:20.821383,FAULT_INJECTION,recommendationservice,8.19,3.3335,0.0,5
21,2026-05-29T02:02:23.470327,BASELINE,frontend,77.05,5.5559,0.0,5
21,2026-05-29T02:02:23.470327,BASELINE,productcatalogservice,3.79,26.6463,0.0,5
21,2026-05-29T02:02:23.470327,BASELINE,checkoutservice,24.69,0.1333,0.0,5
21,2026-05-29T02:02:23.470327,BASELINE,cartservice,4.85,5.0003,0.0,1
21,2026-05-29T02:02:23.470327,BASELINE,recommendationservice,8.19,3.3335,0.0,5
66,2026-05-29T02:02:42.473533,RECOVERY,frontend,65.62,5.4672,0.0,5
66,2026-05-29T02:02:42.473533,RECOVERY,productcatalogservice,3.95,27.9358,0.0,5
66,2026-05-29T02:02:42.473533,RECOVERY,checkoutservice,44.37,0.2,0.0,5
66,2026-05-29T02:02:42.473533,RECOVERY,cartservice,4.86,5.2003,0.0,1
66,2026-05-29T02:02:42.473533,RECOVERY,recommendationservice,8.16,3.7115,0.0,5
60,2026-05-29T02:02:51.993524,FAULT_INJECTION,frontend,60.42,5.6669,0.0,5
60,2026-05-29T02:02:51.993524,FAULT_INJECTION,productcatalogservice,3.93,28.6233,0.0,5
60,2026-05-29T02:02:51.993524,FAULT_INJECTION,checkoutservice,44.37,0.2,0.0,5
60,2026-05-29T02:02:51.993524,FAULT_INJECTION,cartservice,4.86,5.3558,0.0,1
60,2026-05-29T02:02:51.993524,FAULT_INJECTION,recommendationservice,8.05,3.8224,0.0,5
61,2026-05-29T02:02:53.802832,RECOVERY,frontend,60.42,5.6669,0.0,5
61,2026-05-29T02:02:53.802832,RECOVERY,productcatalogservice,3.93,28.6233,0.0,5
61,2026-05-29T02:02:53.802832,RECOVERY,checkoutservice,44.37,0.2,0.0,5
61,2026-05-29T02:02:53.802832,RECOVERY,cartservice,4.86,5.3558,0.0,1
61,2026-05-29T02:02:53.802832,RECOVERY,recommendationservice,8.05,3.8224,0.0,5
22,2026-05-29T02:02:54.645070,BASELINE,frontend,60.42,5.6669,0.0,5
22,2026-05-29T02:02:54.645070,BASELINE,productcatalogservice,3.93,28.5789,0.0,5
22,2026-05-29T02:02:54.645070,BASELINE,checkoutservice,44.37,0.2,0.0,5
22,2026-05-29T02:02:54.645070,BASELINE,cartservice,4.86,5.3558,0.0,1
22,2026-05-29T02:02:54.645070,BASELINE,recommendationservice,8.07,3.778,0.0,5
67,2026-05-29T02:03:13.688748,RECOVERY,frontend,86.43,5.0893,0.0,5
67,2026-05-29T02:03:13.688748,RECOVERY,productcatalogservice,4.07,29.9135,0.0,5
67,2026-05-29T02:03:13.688748,RECOVERY,checkoutservice,24.25,0.1111,0.0,5
67,2026-05-29T02:03:13.688748,RECOVERY,cartservice,4.98,5.0003,0.0,1
67,2026-05-29T02:03:13.688748,RECOVERY,recommendationservice,9.19,3.8892,0.0,5
62,2026-05-29T02:03:25.157908,RECOVERY,frontend,87.36,5.4447,0.0,5
62,2026-05-29T02:03:25.157908,RECOVERY,productcatalogservice,3.94,29.5128,0.0,5
62,2026-05-29T02:03:25.157908,RECOVERY,checkoutservice,24.25,0.0667,0.0,5
62,2026-05-29T02:03:25.157908,RECOVERY,cartservice,7.05,5.0669,0.0,1
62,2026-05-29T02:03:25.157908,RECOVERY,recommendationservice,9.71,3.7557,0.0,5
23,2026-05-29T02:03:26.010997,BASELINE,frontend,87.36,5.4447,0.0,5
23,2026-05-29T02:03:26.010997,BASELINE,productcatalogservice,3.94,29.5128,0.0,5
23,2026-05-29T02:03:26.010997,BASELINE,checkoutservice,24.25,0.0667,0.0,5
23,2026-05-29T02:03:26.010997,BASELINE,cartservice,7.05,5.0669,0.0,1
23,2026-05-29T02:03:26.010997,BASELINE,recommendationservice,9.72,3.7335,0.0,5
68,2026-05-29T02:03:44.916813,RECOVERY,frontend,96.48,5.0671,0.0,5
68,2026-05-29T02:03:44.916813,RECOVERY,productcatalogservice,3.98,29.2025,0.0,5
68,2026-05-29T02:03:44.916813,RECOVERY,checkoutservice,97.5,0.0444,0.0,5
68,2026-05-29T02:03:44.916813,RECOVERY,cartservice,10.34,4.8225,0.0,1
68,2026-05-29T02:03:44.916813,RECOVERY,recommendationservice,11.58,3.667,0.0,5
63,2026-05-29T02:03:56.425244,RECOVERY,frontend,79.17,5.4669,0.0,5
63,2026-05-29T02:03:56.425244,RECOVERY,productcatalogservice,3.86,29.5122,0.0,5
63,2026-05-29T02:03:56.425244,RECOVERY,checkoutservice,95.0,0.0889,0.0,5
63,2026-05-29T02:03:56.425244,RECOVERY,cartservice,9.33,4.9113,0.0,1
63,2026-05-29T02:03:56.425244,RECOVERY,recommendationservice,9.29,3.9113,0.0,5
24,2026-05-29T02:03:57.262106,BASELINE,frontend,79.22,5.6892,0.0,5
24,2026-05-29T02:03:57.262106,BASELINE,productcatalogservice,3.81,30.579,0.0,5
24,2026-05-29T02:03:57.262106,BASELINE,checkoutservice,92.5,0.1556,0.0,5
24,2026-05-29T02:03:57.262106,BASELINE,cartservice,7.32,5.4003,0.0,1
24,2026-05-29T02:03:57.262106,BASELINE,recommendationservice,9.29,3.9113,0.0,5
69,2026-05-29T02:04:15.997266,RECOVERY,frontend,70.96,5.6448,0.0,5
69,2026-05-29T02:04:15.997266,RECOVERY,productcatalogservice,3.71,33.869,0.0,5
69,2026-05-29T02:04:15.997266,RECOVERY,checkoutservice,86.25,0.2667,0.0,5
69,2026-05-29T02:04:15.997266,RECOVERY,cartservice,4.94,5.6892,0.0,1
69,2026-05-29T02:04:15.997266,RECOVERY,recommendationservice,8.18,4.1337,0.0,5
64,2026-05-29T02:04:27.478051,RECOVERY,frontend,49.35,5.9558,0.0,5
64,2026-05-29T02:04:27.478051,RECOVERY,productcatalogservice,3.67,33.6016,0.0,5
64,2026-05-29T02:04:27.478051,RECOVERY,checkoutservice,47.71,0.2445,0.0,5
64,2026-05-29T02:04:27.478051,RECOVERY,cartservice,4.87,6.1116,0.0,1
64,2026-05-29T02:04:27.478051,RECOVERY,recommendationservice,7.48,4.2668,0.0,5
25,2026-05-29T02:04:28.332695,BASELINE,frontend,49.35,5.9558,0.0,5
25,2026-05-29T02:04:28.332695,BASELINE,productcatalogservice,3.67,33.6016,0.0,5
25,2026-05-29T02:04:28.332695,BASELINE,checkoutservice,47.71,0.2445,0.0,5
25,2026-05-29T02:04:28.332695,BASELINE,cartservice,4.87,6.1116,0.0,1
25,2026-05-29T02:04:28.332695,BASELINE,recommendationservice,7.48,4.2668,0.0,5
70,2026-05-29T02:04:47.076938,RECOVERY,frontend,48.33,5.3782,0.0,5
70,2026-05-29T02:04:47.076938,RECOVERY,productcatalogservice,3.33,29.9581,0.0,5
70,2026-05-29T02:04:47.076938,RECOVERY,checkoutservice,47.5,0.1556,0.0,5
70,2026-05-29T02:04:47.076938,RECOVERY,cartservice,4.88,5.1782,0.0,1
70,2026-05-29T02:04:47.076938,RECOVERY,recommendationservice,4.94,3.8003,0.0,5
65,2026-05-29T02:04:58.567966,RECOVERY,frontend,47.2,5.067,0.0,5
65,2026-05-29T02:04:58.567966,RECOVERY,productcatalogservice,3.21,26.6239,0.0,5
65,2026-05-29T02:04:58.567966,RECOVERY,checkoutservice,43.75,0.1333,0.0,5
65,2026-05-29T02:04:58.567966,RECOVERY,cartservice,4.87,5.0004,0.0,1
65,2026-05-29T02:04:58.567966,RECOVERY,recommendationservice,4.92,3.6224,0.0,5
26,2026-05-29T02:04:59.388047,BASELINE,frontend,47.2,5.067,0.0,5
26,2026-05-29T02:04:59.388047,BASELINE,productcatalogservice,3.21,26.6239,0.0,5
26,2026-05-29T02:04:59.388047,BASELINE,checkoutservice,43.75,0.1333,0.0,5
26,2026-05-29T02:04:59.388047,BASELINE,cartservice,4.87,5.0004,0.0,1
26,2026-05-29T02:04:59.388047,BASELINE,recommendationservice,4.92,3.6224,0.0,5
66,2026-05-29T02:05:29.785008,RECOVERY,frontend,48.26,5.8447,0.0,5
66,2026-05-29T02:05:29.785008,RECOVERY,productcatalogservice,3.65,35.7349,0.0,5
66,2026-05-29T02:05:29.785008,RECOVERY,checkoutservice,46.46,0.4223,0.0,5
66,2026-05-29T02:05:29.785008,RECOVERY,cartservice,4.88,6.2893,0.0,1
66,2026-05-29T02:05:29.785008,RECOVERY,recommendationservice,8.2,4.5113,0.0,5
27,2026-05-29T02:05:30.628467,BASELINE,frontend,48.26,5.8447,0.0,5
27,2026-05-29T02:05:30.628467,BASELINE,productcatalogservice,3.65,35.7794,0.0,5
27,2026-05-29T02:05:30.628467,BASELINE,checkoutservice,46.46,0.4223,0.0,5
27,2026-05-29T02:05:30.628467,BASELINE,cartservice,4.88,6.2893,0.0,1
27,2026-05-29T02:05:30.628467,BASELINE,recommendationservice,8.24,4.5558,0.0,5
67,2026-05-29T02:06:00.907721,RECOVERY,frontend,49.47,5.6002,0.0,5
67,2026-05-29T02:06:00.907721,RECOVERY,productcatalogservice,3.88,29.7564,0.0,5
67,2026-05-29T02:06:00.907721,RECOVERY,checkoutservice,45.62,0.2445,0.0,5
67,2026-05-29T02:06:00.907721,RECOVERY,cartservice,4.95,5.2225,0.0,1
67,2026-05-29T02:06:00.907721,RECOVERY,recommendationservice,9.01,3.9557,0.0,5
28,2026-05-29T02:06:01.741714,BASELINE,frontend,56.67,5.3336,0.0,5
28,2026-05-29T02:06:01.741714,BASELINE,productcatalogservice,3.88,29.7564,0.0,5
28,2026-05-29T02:06:01.741714,BASELINE,checkoutservice,45.62,0.2445,0.0,5
28,2026-05-29T02:06:01.741714,BASELINE,cartservice,4.95,5.2225,0.0,1
28,2026-05-29T02:06:01.741714,BASELINE,recommendationservice,8.95,3.8891,0.0,5
68,2026-05-29T02:06:32.153103,RECOVERY,frontend,593.74,4.6226,0.0,5
68,2026-05-29T02:06:32.153103,RECOVERY,productcatalogservice,3.66,21.8449,0.0,5
68,2026-05-29T02:06:32.153103,RECOVERY,checkoutservice,2350.0,0.0889,0.0,5
68,2026-05-29T02:06:32.153103,RECOVERY,cartservice,4.96,4.2892,0.0,1
68,2026-05-29T02:06:32.153103,RECOVERY,recommendationservice,8.96,2.978,0.0,5
29,2026-05-29T02:06:33.036218,BASELINE,frontend,687.49,4.7115,0.0,5
29,2026-05-29T02:06:33.036218,BASELINE,productcatalogservice,3.72,22.4229,0.0,5
29,2026-05-29T02:06:33.036218,BASELINE,checkoutservice,2387.5,0.0667,0.0,5
29,2026-05-29T02:06:33.036218,BASELINE,cartservice,4.96,4.2892,0.0,1
29,2026-05-29T02:06:33.036218,BASELINE,recommendationservice,8.96,2.978,0.0,5
69,2026-05-29T02:07:03.436948,RECOVERY,frontend,656.24,4.6449,0.0,5
69,2026-05-29T02:07:03.436948,RECOVERY,productcatalogservice,3.94,25.7132,0.0,5
69,2026-05-29T02:07:03.436948,RECOVERY,checkoutservice,2350.0,0.0889,0.0,5
69,2026-05-29T02:07:03.436948,RECOVERY,cartservice,4.96,4.4226,0.0,1
69,2026-05-29T02:07:03.436948,RECOVERY,recommendationservice,9.2,3.4225,0.0,5
30,2026-05-29T02:07:04.255431,BASELINE,frontend,656.24,4.6449,0.0,5
30,2026-05-29T02:07:04.255431,BASELINE,productcatalogservice,3.98,25.6022,0.0,5
30,2026-05-29T02:07:04.255431,BASELINE,checkoutservice,2275.01,0.0667,0.0,5
30,2026-05-29T02:07:04.255431,BASELINE,cartservice,4.98,4.3782,0.0,1
30,2026-05-29T02:07:04.255431,BASELINE,recommendationservice,9.26,3.4003,0.0,5
70,2026-05-29T02:07:34.714438,RECOVERY,frontend,49.18,4.9558,0.0,5
70,2026-05-29T02:07:34.714438,RECOVERY,productcatalogservice,3.96,28.29,0.0,5
70,2026-05-29T02:07:34.714438,RECOVERY,checkoutservice,46.56,0.2445,0.0,5
70,2026-05-29T02:07:34.714438,RECOVERY,cartservice,4.92,5.0448,0.0,1
70,2026-05-29T02:07:34.714438,RECOVERY,recommendationservice,9.23,3.7558,0.0,5
31,2026-05-29T02:07:35.533649,BASELINE,frontend,49.18,4.9558,0.0,5
31,2026-05-29T02:07:35.533649,BASELINE,productcatalogservice,3.96,28.29,0.0,5
31,2026-05-29T02:07:35.533649,BASELINE,checkoutservice,46.56,0.2445,0.0,5
31,2026-05-29T02:07:35.533649,BASELINE,cartservice,4.92,5.0448,0.0,1
31,2026-05-29T02:07:35.533649,BASELINE,recommendationservice,9.23,3.7558,0.0,5
32,2026-05-29T02:08:06.707613,BASELINE,frontend,49.05,4.2004,0.0,5
32,2026-05-29T02:08:06.707613,BASELINE,productcatalogservice,3.65,21.5802,0.0,5
32,2026-05-29T02:08:06.707613,BASELINE,checkoutservice,45.63,0.0444,0.0,5
32,2026-05-29T02:08:06.707613,BASELINE,cartservice,4.89,3.8449,0.0,1
32,2026-05-29T02:08:06.707613,BASELINE,recommendationservice,4.85,2.9114,0.0,5
33,2026-05-29T02:08:37.837481,BASELINE,frontend,61.53,4.9799,0.0,1
33,2026-05-29T02:08:37.837481,BASELINE,productcatalogservice,3.43,26.2483,0.0,1
33,2026-05-29T02:08:37.837481,BASELINE,checkoutservice,43.42,0.1452,0.0,1
33,2026-05-29T02:08:37.837481,BASELINE,cartservice,4.85,4.7089,0.0,1
33,2026-05-29T02:08:37.837481,BASELINE,recommendationservice,4.91,3.4146,0.0,1
34,2026-05-29T02:09:09.034585,BASELINE,frontend,49.92,4.5756,0.0,1
34,2026-05-29T02:09:09.034585,BASELINE,productcatalogservice,3.71,22.8895,0.0,1
34,2026-05-29T02:09:09.034585,BASELINE,checkoutservice,40.0,0.1556,0.0,1
34,2026-05-29T02:09:09.034585,BASELINE,cartservice,4.85,4.4347,0.0,1
34,2026-05-29T02:09:09.034585,BASELINE,recommendationservice,7.58,3.1212,0.0,1
35,2026-05-29T02:09:40.084848,BASELINE,frontend,2370.46,4.6227,0.0,1
35,2026-05-29T02:09:40.084848,BASELINE,productcatalogservice,3.65,25.5579,0.0,1
35,2026-05-29T02:09:40.084848,BASELINE,checkoutservice,2125.0,0.2222,0.0,1
35,2026-05-29T02:09:40.084848,BASELINE,cartservice,4.87,4.7559,0.0,1
35,2026-05-29T02:09:40.084848,BASELINE,recommendationservice,6.72,3.4003,0.0,1
36,2026-05-29T02:10:11.291155,BASELINE,frontend,3218.75,4.1116,0.0,1
36,2026-05-29T02:10:11.291155,BASELINE,productcatalogservice,3.65,23.1581,0.0,1
36,2026-05-29T02:10:11.291155,BASELINE,checkoutservice,2312.5,0.1778,0.0,1
36,2026-05-29T02:10:11.291155,BASELINE,cartservice,4.9,4.067,0.0,1
36,2026-05-29T02:10:11.291155,BASELINE,recommendationservice,4.91,3.0892,0.0,1
37,2026-05-29T02:10:42.340000,BASELINE,frontend,2437.5,4.267,0.0,1
37,2026-05-29T02:10:42.340000,BASELINE,productcatalogservice,3.65,22.9132,0.0,1
37,2026-05-29T02:10:42.340000,BASELINE,checkoutservice,2350.0,0.0889,0.0,1
37,2026-05-29T02:10:42.340000,BASELINE,cartservice,4.8,4.0447,0.0,1
37,2026-05-29T02:10:42.340000,BASELINE,recommendationservice,7.75,3.1113,0.0,1
38,2026-05-29T02:11:13.414878,BASELINE,frontend,3511.36,4.7781,0.0,1
38,2026-05-29T02:11:13.414878,BASELINE,productcatalogservice,3.55,26.2021,0.0,1
38,2026-05-29T02:11:13.414878,BASELINE,checkoutservice,2387.5,0.1333,0.0,1
38,2026-05-29T02:11:13.414878,BASELINE,cartservice,4.82,4.7113,0.0,1
38,2026-05-29T02:11:13.414878,BASELINE,recommendationservice,6.57,3.3558,0.0,1
39,2026-05-29T02:11:44.469139,BASELINE,frontend,4505.68,4.1337,0.0,1
39,2026-05-29T02:11:44.469139,BASELINE,productcatalogservice,3.72,24.0246,0.0,1
39,2026-05-29T02:11:44.469139,BASELINE,checkoutservice,2425.0,0.0444,0.0,1
39,2026-05-29T02:11:44.469139,BASELINE,cartservice,4.82,4.0448,0.0,1
39,2026-05-29T02:11:44.469139,BASELINE,recommendationservice,5.07,3.2003,0.0,1
40,2026-05-29T02:12:15.479791,BASELINE,frontend,7843.75,3.4893,0.0,1
40,2026-05-29T02:12:15.479791,BASELINE,productcatalogservice,3.98,15.0903,0.0,1
40,2026-05-29T02:12:15.479791,BASELINE,checkoutservice,4812.5,0.2222,0.0,1
40,2026-05-29T02:12:15.479791,BASELINE,cartservice,4.83,2.8002,0.0,1
40,2026-05-29T02:12:15.479791,BASELINE,recommendationservice,6.71,1.6001,0.0,1
41,2026-05-29T02:12:16.880280,FAULT_INJECTION,frontend,8750.01,3.8225,0.0,1
41,2026-05-29T02:12:16.880280,FAULT_INJECTION,productcatalogservice,3.98,15.0903,0.0,1
41,2026-05-29T02:12:16.880280,FAULT_INJECTION,checkoutservice,4812.5,0.2222,0.0,1
41,2026-05-29T02:12:16.880280,FAULT_INJECTION,cartservice,4.83,2.8002,0.0,1
41,2026-05-29T02:12:16.880280,FAULT_INJECTION,recommendationservice,6.71,1.6001,0.0,1
42,2026-05-29T02:12:48.301854,FAULT_INJECTION,frontend,21249.96,3.0891,0.0,1
42,2026-05-29T02:12:48.301854,FAULT_INJECTION,productcatalogservice,4130.21,7.134,0.0,1
42,2026-05-29T02:12:48.301854,FAULT_INJECTION,checkoutservice,4375.0,0.1778,0.0,1
42,2026-05-29T02:12:48.301854,FAULT_INJECTION,cartservice,4.99,1.7335,0.0,1
42,2026-05-29T02:12:48.301854,FAULT_INJECTION,recommendationservice,4775.0,0.8001,0.0,1
43,2026-05-29T02:13:19.356239,FAULT_INJECTION,frontend,28428.57,1.2668,0.0,1
43,2026-05-29T02:13:19.356239,FAULT_INJECTION,productcatalogservice,4672.62,6.3118,0.0,1
43,2026-05-29T02:13:19.356239,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,1
43,2026-05-29T02:13:19.356239,FAULT_INJECTION,cartservice,4.8,1.1556,0.0,1
43,2026-05-29T02:13:19.356239,FAULT_INJECTION,recommendationservice,4875.0,0.7778,0.0,1
44,2026-05-29T02:13:50.367557,FAULT_INJECTION,frontend,28658.54,1.2892,0.0,1
44,2026-05-29T02:13:50.367557,FAULT_INJECTION,productcatalogservice,4698.17,6.4019,0.0,1
44,2026-05-29T02:13:50.367557,FAULT_INJECTION,checkoutservice,28000.0,0.0889,0.0,1
44,2026-05-29T02:13:50.367557,FAULT_INJECTION,cartservice,4.95,1.0003,0.0,1
44,2026-05-29T02:13:50.367557,FAULT_INJECTION,recommendationservice,4875.0,0.8225,0.0,1
45,2026-05-29T02:14:21.396826,FAULT_INJECTION,frontend,28486.49,1.2667,0.0,1
45,2026-05-29T02:14:21.396826,FAULT_INJECTION,productcatalogservice,4704.44,6.1117,0.0,1
45,2026-05-29T02:14:21.396826,FAULT_INJECTION,checkoutservice,4875.0,0.0444,0.0,1
45,2026-05-29T02:14:21.396826,FAULT_INJECTION,cartservice,4.8,1.1111,0.0,1
45,2026-05-29T02:14:21.396826,FAULT_INJECTION,recommendationservice,4875.0,0.8222,0.0,1
46,2026-05-29T02:14:52.455967,FAULT_INJECTION,frontend,28794.88,1.0222,0.0,1
46,2026-05-29T02:14:52.455967,FAULT_INJECTION,productcatalogservice,4691.15,6.5111,0.0,1
46,2026-05-29T02:14:52.455967,FAULT_INJECTION,checkoutservice,9750.0,0.0889,0.0,1
46,2026-05-29T02:14:52.455967,FAULT_INJECTION,cartservice,4.8,1.0667,0.0,1
46,2026-05-29T02:14:52.455967,FAULT_INJECTION,recommendationservice,4871.62,0.8444,0.0,1
47,2026-05-29T02:15:23.649416,FAULT_INJECTION,frontend,28783.78,1.0223,0.0,1
47,2026-05-29T02:15:23.649416,FAULT_INJECTION,productcatalogservice,4719.73,6.467,0.0,1
47,2026-05-29T02:15:23.649416,FAULT_INJECTION,checkoutservice,9750.0,0.0444,0.0,1
47,2026-05-29T02:15:23.649416,FAULT_INJECTION,cartservice,4.96,1.1334,0.0,1
47,2026-05-29T02:15:23.649416,FAULT_INJECTION,recommendationservice,4875.0,0.8889,0.0,1
48,2026-05-29T02:15:54.786852,FAULT_INJECTION,frontend,28736.84,1.089,0.0,1
48,2026-05-29T02:15:54.786852,FAULT_INJECTION,productcatalogservice,4722.43,6.6448,0.0,1
48,2026-05-29T02:15:54.786852,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,1
48,2026-05-29T02:15:54.786852,FAULT_INJECTION,cartservice,5.92,1.0667,0.0,1
48,2026-05-29T02:15:54.786852,FAULT_INJECTION,recommendationservice,4875.0,0.8223,0.0,1
49,2026-05-29T02:16:25.975675,FAULT_INJECTION,frontend,28738.09,1.1112,0.0,5
49,2026-05-29T02:16:25.975675,FAULT_INJECTION,productcatalogservice,4725.21,5.6671,0.0,5
49,2026-05-29T02:16:25.975675,FAULT_INJECTION,checkoutservice,4875.0,0.0444,0.0,5
49,2026-05-29T02:16:25.975675,FAULT_INJECTION,cartservice,7.35,1.089,0.0,1
49,2026-05-29T02:16:25.975675,FAULT_INJECTION,recommendationservice,4868.06,0.8667,0.0,5
50,2026-05-29T02:16:57.055804,FAULT_INJECTION,frontend,28628.8,0.882,0.0,5
50,2026-05-29T02:16:57.055804,FAULT_INJECTION,productcatalogservice,4682.1,4.5956,0.0,5
50,2026-05-29T02:16:57.055804,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,5
50,2026-05-29T02:16:57.055804,FAULT_INJECTION,cartservice,4.84,0.8355,0.0,1
50,2026-05-29T02:16:57.055804,FAULT_INJECTION,recommendationservice,22593.83,0.5926,0.0,5
51,2026-05-29T02:17:28.145100,FAULT_INJECTION,frontend,28874.2,0.9155,0.0,5
51,2026-05-29T02:17:28.145100,FAULT_INJECTION,productcatalogservice,4711.26,6.4477,0.0,5
51,2026-05-29T02:17:28.145100,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,5
51,2026-05-29T02:17:28.145100,FAULT_INJECTION,cartservice,4.89,1.089,0.0,1
51,2026-05-29T02:17:28.145100,FAULT_INJECTION,recommendationservice,4956.66,0.8583,0.0,5
52,2026-05-29T02:17:59.222800,FAULT_INJECTION,frontend,28656.56,1.0879,0.0,5
52,2026-05-29T02:17:59.222800,FAULT_INJECTION,productcatalogservice,4714.71,6.3174,0.0,5
52,2026-05-29T02:17:59.222800,FAULT_INJECTION,checkoutservice,29000.0,0.0222,0.0,5
52,2026-05-29T02:17:59.222800,FAULT_INJECTION,cartservice,4.97,1.0001,0.0,1
52,2026-05-29T02:17:59.222800,FAULT_INJECTION,recommendationservice,4886.44,0.7111,0.0,5
53,2026-05-29T02:18:30.264904,FAULT_INJECTION,frontend,29757.59,1.0445,0.0,5
53,2026-05-29T02:18:30.264904,FAULT_INJECTION,productcatalogservice,4715.11,6.0226,0.0,5
53,2026-05-29T02:18:30.264904,FAULT_INJECTION,checkoutservice,29000.0,0.0,0.0,5
53,2026-05-29T02:18:30.264904,FAULT_INJECTION,cartservice,4.8,1.0445,0.0,1
53,2026-05-29T02:18:30.264904,FAULT_INJECTION,recommendationservice,4875.0,0.7556,0.0,5
54,2026-05-29T02:19:01.316360,FAULT_INJECTION,frontend,28500.0,1.2445,0.0,5
54,2026-05-29T02:19:01.316360,FAULT_INJECTION,productcatalogservice,4706.35,6.6449,0.0,5
54,2026-05-29T02:19:01.316360,FAULT_INJECTION,checkoutservice,16274.21,0.0667,0.0,5
54,2026-05-29T02:19:01.316360,FAULT_INJECTION,cartservice,4.93,1.289,0.0,1
54,2026-05-29T02:19:01.316360,FAULT_INJECTION,recommendationservice,4875.0,0.9112,0.0,5
55,2026-05-29T02:19:32.391755,FAULT_INJECTION,frontend,28508.44,1.2668,0.0,5
55,2026-05-29T02:19:32.391755,FAULT_INJECTION,productcatalogservice,4662.63,6.0448,0.0,5
55,2026-05-29T02:19:32.391755,FAULT_INJECTION,checkoutservice,14962.18,0.0667,0.0,5
55,2026-05-29T02:19:32.391755,FAULT_INJECTION,cartservice,8.83,1.2001,0.0,1
55,2026-05-29T02:19:32.391755,FAULT_INJECTION,recommendationservice,4875.0,0.8223,0.0,5
56,2026-05-29T02:20:03.725917,FAULT_INJECTION,frontend,28508.0,1.1112,0.0,5
56,2026-05-29T02:20:03.725917,FAULT_INJECTION,productcatalogservice,4689.23,5.9115,0.0,5
56,2026-05-29T02:20:03.725917,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,5
56,2026-05-29T02:20:03.725917,FAULT_INJECTION,cartservice,9.13,1.2001,0.0,1
56,2026-05-29T02:20:03.725917,FAULT_INJECTION,recommendationservice,4875.0,0.8445,0.0,5
57,2026-05-29T02:20:34.832021,FAULT_INJECTION,frontend,28694.44,1.0446,0.0,5
57,2026-05-29T02:20:34.832021,FAULT_INJECTION,productcatalogservice,4681.03,6.4451,0.0,5
57,2026-05-29T02:20:34.832021,FAULT_INJECTION,checkoutservice,26999.89,0.0889,0.0,5
57,2026-05-29T02:20:34.832021,FAULT_INJECTION,cartservice,4.88,1.2668,0.0,1
57,2026-05-29T02:20:34.832021,FAULT_INJECTION,recommendationservice,4875.0,0.8445,0.0,5
58,2026-05-29T02:21:05.913290,FAULT_INJECTION,frontend,28558.82,1.0445,0.0,5
58,2026-05-29T02:21:05.913290,FAULT_INJECTION,productcatalogservice,4699.33,6.0004,0.0,5
58,2026-05-29T02:21:05.913290,FAULT_INJECTION,checkoutservice,29000.0,0.0444,0.0,5
58,2026-05-29T02:21:05.913290,FAULT_INJECTION,cartservice,4.88,1.1334,0.0,1
58,2026-05-29T02:21:05.913290,FAULT_INJECTION,recommendationservice,4875.0,0.8445,0.0,5
59,2026-05-29T02:21:37.152249,FAULT_INJECTION,frontend,28600.0,1.1112,0.0,5
