cycle,timestamp,phase,service,p95_ms,throughput_rps,cpu_cores,replicas
60,2026-05-29T03:58:36.299549,FAULT_INJECTION,productcatalogservice,4690.85,6.2001,0.0,5
60,2026-05-29T03:58:36.299549,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,5
60,2026-05-29T03:58:36.299549,FAULT_INJECTION,cartservice,4.87,1.0889,0.0,1
60,2026-05-29T03:58:36.299549,FAULT_INJECTION,recommendationservice,4872.18,0.8889,0.0,5
61,2026-05-29T03:58:37.459075,RECOVERY,frontend,28611.11,1.0667,0.0,5
61,2026-05-29T03:58:37.459075,RECOVERY,productcatalogservice,4697.2,6.2223,0.0,5
61,2026-05-29T03:58:37.459075,RECOVERY,checkoutservice,nan,0.0,0.0,5
61,2026-05-29T03:58:37.459075,RECOVERY,cartservice,4.87,1.0889,0.0,1
61,2026-05-29T03:58:37.459075,RECOVERY,recommendationservice,4872.12,0.8889,0.0,5
62,2026-05-29T03:59:08.587806,RECOVERY,frontend,22558.48,4.3335,0.0,5
62,2026-05-29T03:59:08.587806,RECOVERY,productcatalogservice,3294.18,21.1353,0.0,5
62,2026-05-29T03:59:08.587806,RECOVERY,checkoutservice,4380.08,0.1333,0.0,5
62,2026-05-29T03:59:08.587806,RECOVERY,cartservice,4.87,3.6891,0.0,1
62,2026-05-29T03:59:08.587806,RECOVERY,recommendationservice,4535.85,3.0002,0.0,5
63,2026-05-29T03:59:39.678566,RECOVERY,frontend,47.93,5.5781,0.0,5
63,2026-05-29T03:59:39.678566,RECOVERY,productcatalogservice,3.29,32.0869,0.0,5
63,2026-05-29T03:59:39.678566,RECOVERY,checkoutservice,4709.32,0.1778,0.0,5
63,2026-05-29T03:59:39.678566,RECOVERY,cartservice,4.87,5.6006,0.0,1
63,2026-05-29T03:59:39.678566,RECOVERY,recommendationservice,6.9,4.2225,0.0,5
64,2026-05-29T04:00:10.722163,RECOVERY,frontend,46.57,6.0671,0.0,5
64,2026-05-29T04:00:10.722163,RECOVERY,productcatalogservice,3.41,34.6702,0.0,5
64,2026-05-29T04:00:10.722163,RECOVERY,checkoutservice,45.66,0.2445,0.0,5
64,2026-05-29T04:00:10.722163,RECOVERY,cartservice,4.86,6.1117,0.0,1
64,2026-05-29T04:00:10.722163,RECOVERY,recommendationservice,4.98,4.5559,0.0,5
65,2026-05-29T04:00:41.865210,RECOVERY,frontend,59.06,5.7559,0.0,5
65,2026-05-29T04:00:41.865210,RECOVERY,productcatalogservice,3.55,32.4247,0.0,5
65,2026-05-29T04:00:41.865210,RECOVERY,checkoutservice,48.52,0.2889,0.0,5
65,2026-05-29T04:00:41.865210,RECOVERY,cartservice,4.84,5.6893,0.0,1
65,2026-05-29T04:00:41.865210,RECOVERY,recommendationservice,4.98,4.1336,0.0,5
66,2026-05-29T04:01:12.916048,RECOVERY,frontend,75.16,6.2004,0.0,5
66,2026-05-29T04:01:12.916048,RECOVERY,productcatalogservice,3.75,31.2025,0.0,5
66,2026-05-29T04:01:12.916048,RECOVERY,checkoutservice,46.87,0.3111,0.0,5
66,2026-05-29T04:01:12.916048,RECOVERY,cartservice,4.91,6.0227,0.0,1
66,2026-05-29T04:01:12.916048,RECOVERY,recommendationservice,6.4,4.1114,0.0,5
67,2026-05-29T04:01:43.961073,RECOVERY,frontend,69.64,5.5336,0.0,1
67,2026-05-29T04:01:43.961073,RECOVERY,productcatalogservice,4.0,26.957,0.0,1
67,2026-05-29T04:01:43.961073,RECOVERY,checkoutservice,41.25,0.2,0.0,1
67,2026-05-29T04:01:43.961073,RECOVERY,cartservice,4.98,4.9338,0.0,1
67,2026-05-29T04:01:43.961073,RECOVERY,recommendationservice,8.83,3.6446,0.0,1
68,2026-05-29T04:02:15.026359,RECOVERY,frontend,48.25,6.0995,0.0,1
68,2026-05-29T04:02:15.026359,RECOVERY,productcatalogservice,3.54,33.0959,0.0,1
68,2026-05-29T04:02:15.026359,RECOVERY,checkoutservice,24.25,0.2683,0.0,1
68,2026-05-29T04:02:15.026359,RECOVERY,cartservice,4.85,5.5053,0.0,1
68,2026-05-29T04:02:15.026359,RECOVERY,recommendationservice,7.23,4.1299,0.0,1
69,2026-05-29T04:02:46.041698,RECOVERY,frontend,47.64,6.2226,0.0,1
69,2026-05-29T04:02:46.041698,RECOVERY,productcatalogservice,3.12,31.0242,0.0,1
69,2026-05-29T04:02:46.041698,RECOVERY,checkoutservice,46.87,0.2,0.0,1
69,2026-05-29T04:02:46.041698,RECOVERY,cartservice,4.81,5.6672,0.0,1
69,2026-05-29T04:02:46.041698,RECOVERY,recommendationservice,5.0,4.0225,0.0,1
70,2026-05-29T04:03:17.094661,RECOVERY,frontend,48.17,6.1337,0.0,1
70,2026-05-29T04:03:17.094661,RECOVERY,productcatalogservice,2.79,30.669,0.0,1
70,2026-05-29T04:03:17.094661,RECOVERY,checkoutservice,45.62,0.3111,0.0,1
70,2026-05-29T04:03:17.094661,RECOVERY,cartservice,4.79,5.9116,0.0,1
70,2026-05-29T04:03:17.094661,RECOVERY,recommendationservice,4.93,4.1337,0.0,1
