cycle,timestamp,service,p95_ms,throughput_rps,cpu_cores
36,2026-05-23T22:18:05.890940,productcatalogservice,4.59,34.0022,0.0
36,2026-05-23T22:18:05.890940,checkoutservice,94.92,1.5556,0.0
36,2026-05-23T22:18:05.890940,cartservice,4.88,11.7341,0.0
36,2026-05-23T22:18:05.890940,recommendationservice,nan,0.0,0.0
37,2026-05-23T22:18:35.937716,frontend,93.28,4.6226,0.0
37,2026-05-23T22:18:35.937716,productcatalogservice,4.59,34.2241,0.0
37,2026-05-23T22:18:35.937716,checkoutservice,94.5,1.4446,0.0
37,2026-05-23T22:18:35.937716,cartservice,4.93,12.2008,0.0
37,2026-05-23T22:18:35.937716,recommendationservice,nan,0.0,0.0
38,2026-05-23T22:19:06.011609,frontend,92.46,4.7558,0.0
38,2026-05-23T22:19:06.011609,productcatalogservice,4.61,31.9795,0.0
38,2026-05-23T22:19:06.011609,checkoutservice,93.75,1.3112,0.0
38,2026-05-23T22:19:06.011609,cartservice,4.92,11.6228,0.0
38,2026-05-23T22:19:06.011609,recommendationservice,nan,0.0,0.0
39,2026-05-23T22:19:36.068039,frontend,93.97,4.8668,0.0
39,2026-05-23T22:19:36.068039,productcatalogservice,4.63,32.1785,0.0
39,2026-05-23T22:19:36.068039,checkoutservice,93.75,1.4667,0.0
39,2026-05-23T22:19:36.068039,cartservice,4.92,11.3115,0.0
39,2026-05-23T22:19:36.068039,recommendationservice,nan,0.0,0.0
40,2026-05-23T22:20:06.135734,frontend,93.2,5.1113,0.0
40,2026-05-23T22:20:06.135734,productcatalogservice,4.66,32.5796,0.0
40,2026-05-23T22:20:06.135734,checkoutservice,95.19,1.6667,0.0
40,2026-05-23T22:20:06.135734,cartservice,7.01,11.5116,0.0
40,2026-05-23T22:20:06.135734,recommendationservice,nan,0.0,0.0
41,2026-05-23T22:20:07.049606,frontend,93.2,5.1113,0.0
41,2026-05-23T22:20:07.049606,productcatalogservice,4.66,32.5796,0.0
41,2026-05-23T22:20:07.049606,checkoutservice,95.19,1.6667,0.0
41,2026-05-23T22:20:07.049606,cartservice,7.01,11.5116,0.0
41,2026-05-23T22:20:07.049606,recommendationservice,nan,0.0,0.0
42,2026-05-23T22:20:37.530188,frontend,4394.74,4.1113,0.0
42,2026-05-23T22:20:37.530188,productcatalogservice,4358.08,25.6678,0.0
42,2026-05-23T22:20:37.530188,checkoutservice,4340.91,1.2223,0.0
42,2026-05-23T22:20:37.530188,cartservice,6.28,8.5115,0.0
42,2026-05-23T22:20:37.530188,recommendationservice,nan,0.0,0.0
43,2026-05-23T22:21:08.595478,frontend,4775.32,3.2223,0.0
43,2026-05-23T22:21:08.595478,productcatalogservice,4753.53,18.9342,0.0
43,2026-05-23T22:21:08.595478,checkoutservice,4875.0,0.7556,0.0
43,2026-05-23T22:21:08.595478,cartservice,6.61,6.0224,0.0
43,2026-05-23T22:21:08.595478,recommendationservice,nan,0.0,0.0
44,2026-05-23T22:21:39.504328,frontend,4789.77,3.2224,0.0
44,2026-05-23T22:21:39.504328,productcatalogservice,4794.08,14.7533,0.0
44,2026-05-23T22:21:39.504328,checkoutservice,4864.58,0.8223,0.0
44,2026-05-23T22:21:39.504328,cartservice,6.18,5.0447,0.0
44,2026-05-23T22:21:39.504328,recommendationservice,nan,0.0,0.0
45,2026-05-23T22:22:10.353345,frontend,4804.12,3.4223,0.0
45,2026-05-23T22:22:10.353345,productcatalogservice,4830.88,12.589,0.0
45,2026-05-23T22:22:10.353345,checkoutservice,4857.56,1.1778,0.0
45,2026-05-23T22:22:10.353345,cartservice,4.93,4.0002,0.0
45,2026-05-23T22:22:10.353345,recommendationservice,nan,0.0,0.0
46,2026-05-23T22:22:41.229340,frontend,4806.82,3.3779,0.0
46,2026-05-23T22:22:41.229340,productcatalogservice,4835.57,12.4896,0.0
46,2026-05-23T22:22:41.229340,checkoutservice,4860.71,0.8223,0.0
46,2026-05-23T22:22:41.229340,cartservice,4.92,3.0224,0.0
46,2026-05-23T22:22:41.229340,recommendationservice,nan,0.0,0.0
47,2026-05-23T22:23:12.166673,frontend,4821.25,3.2001,0.0
47,2026-05-23T22:23:12.166673,productcatalogservice,4831.25,13.2452,0.0
47,2026-05-23T22:23:12.166673,checkoutservice,4865.74,0.6445,0.0
47,2026-05-23T22:23:12.166673,cartservice,4.83,2.8224,0.0
47,2026-05-23T22:23:12.166673,recommendationservice,nan,0.0,0.0
48,2026-05-23T22:23:42.221838,frontend,4793.37,3.578,0.0
48,2026-05-23T22:23:42.221838,productcatalogservice,4830.17,12.6673,0.0
48,2026-05-23T22:23:42.221838,checkoutservice,4864.13,0.5556,0.0
48,2026-05-23T22:23:42.221838,cartservice,4.83,2.7335,0.0
48,2026-05-23T22:23:42.221838,recommendationservice,nan,0.0,0.0
49,2026-05-23T22:24:12.284992,frontend,4739.58,4.1335,0.0
49,2026-05-23T22:24:12.284992,productcatalogservice,4830.9,12.6004,0.0
49,2026-05-23T22:24:12.284992,checkoutservice,4833.33,0.7334,0.0
49,2026-05-23T22:24:12.284992,cartservice,4.83,3.0668,0.0
49,2026-05-23T22:24:12.284992,recommendationservice,nan,0.0,0.0
50,2026-05-23T22:24:42.329479,frontend,4812.5,3.3112,0.0
50,2026-05-23T22:24:42.329479,productcatalogservice,4828.0,12.8007,0.0
50,2026-05-23T22:24:42.329479,checkoutservice,4845.83,0.9112,0.0
50,2026-05-23T22:24:42.329479,cartservice,4.82,3.3779,0.0
50,2026-05-23T22:24:42.329479,recommendationservice,nan,0.0,0.0
51,2026-05-23T22:25:12.398016,frontend,4829.86,3.4002,0.0
51,2026-05-23T22:25:12.398016,productcatalogservice,4835.08,12.3785,0.0
51,2026-05-23T22:25:12.398016,checkoutservice,4843.75,0.6667,0.0
51,2026-05-23T22:25:12.398016,cartservice,4.82,3.0668,0.0
51,2026-05-23T22:25:12.398016,recommendationservice,nan,0.0,0.0
52,2026-05-23T22:25:42.452021,frontend,4820.8,3.5112,0.0
52,2026-05-23T22:25:42.452021,productcatalogservice,4827.79,12.9784,0.0
52,2026-05-23T22:25:42.452021,checkoutservice,4835.23,0.6889,0.0
52,2026-05-23T22:25:42.452021,cartservice,4.8,3.5112,0.0
52,2026-05-23T22:25:42.452021,recommendationservice,nan,0.0,0.0
53,2026-05-23T22:26:12.509110,frontend,4806.7,3.4447,0.0
53,2026-05-23T22:26:12.509110,productcatalogservice,4827.04,12.7564,0.0
53,2026-05-23T22:26:12.509110,checkoutservice,4812.5,0.9112,0.0
53,2026-05-23T22:26:12.509110,cartservice,6.6,3.578,0.0
53,2026-05-23T22:26:12.509110,recommendationservice,nan,0.0,0.0
54,2026-05-23T22:26:42.577449,frontend,4812.5,4.0001,0.0
54,2026-05-23T22:26:42.577449,productcatalogservice,4826.18,13.4674,0.0
54,2026-05-23T22:26:42.577449,checkoutservice,4814.81,0.9112,0.0
54,2026-05-23T22:26:42.577449,cartservice,7.46,2.9779,0.0
54,2026-05-23T22:26:42.577449,recommendationservice,nan,0.0,0.0
55,2026-05-23T22:27:13.608200,frontend,4821.43,3.4891,0.0
55,2026-05-23T22:27:13.608200,productcatalogservice,4835.92,13.0896,0.0
55,2026-05-23T22:27:13.608200,checkoutservice,4830.88,1.0223,0.0
55,2026-05-23T22:27:13.608200,cartservice,6.11,3.178,0.0
55,2026-05-23T22:27:13.608200,recommendationservice,nan,0.0,0.0
56,2026-05-23T22:27:43.674959,frontend,4801.47,3.6224,0.0
56,2026-05-23T22:27:43.674959,productcatalogservice,4832.84,12.4895,0.0
56,2026-05-23T22:27:43.674959,checkoutservice,4860.71,0.889,0.0
56,2026-05-23T22:27:43.674959,cartservice,4.83,3.0668,0.0
56,2026-05-23T22:27:43.674959,recommendationservice,nan,0.0,0.0
57,2026-05-23T22:28:13.810052,frontend,4798.61,3.8223,0.0
57,2026-05-23T22:28:13.810052,productcatalogservice,4832.64,12.2672,0.0
57,2026-05-23T22:28:13.810052,checkoutservice,4830.0,0.8667,0.0
57,2026-05-23T22:28:13.810052,cartservice,5.66,3.0891,0.0
57,2026-05-23T22:28:13.810052,recommendationservice,nan,0.0,0.0
58,2026-05-23T22:28:43.890432,frontend,4798.68,3.4668,0.0
58,2026-05-23T22:28:43.890432,productcatalogservice,4832.03,12.5563,0.0
58,2026-05-23T22:28:43.890432,checkoutservice,4826.92,1.2668,0.0
58,2026-05-23T22:28:43.890432,cartservice,6.84,4.0002,0.0
58,2026-05-23T22:28:43.890432,recommendationservice,nan,0.0,0.0
59,2026-05-23T22:29:13.968157,frontend,4781.94,3.6446,0.0
59,2026-05-23T22:29:13.968157,productcatalogservice,4831.16,13.0453,0.0
59,2026-05-23T22:29:13.968157,checkoutservice,4850.61,1.1334,0.0
59,2026-05-23T22:29:13.968157,cartservice,7.31,4.2002,0.0
59,2026-05-23T22:29:13.968157,recommendationservice,nan,0.0,0.0
60,2026-05-23T22:29:44.133392,frontend,4744.19,3.7557,0.0
60,2026-05-23T22:29:44.133392,productcatalogservice,4831.97,12.8229,0.0
60,2026-05-23T22:29:44.133392,checkoutservice,4799.34,1.4223,0.0
60,2026-05-23T22:29:44.133392,cartservice,5.57,3.8669,0.0
60,2026-05-23T22:29:44.133392,recommendationservice,nan,0.0,0.0
61,2026-05-23T22:29:44.507463,frontend,4744.19,3.7557,0.0
61,2026-05-23T22:29:44.507463,productcatalogservice,4831.97,12.8229,0.0
61,2026-05-23T22:29:44.507463,checkoutservice,4799.34,1.4223,0.0
61,2026-05-23T22:29:44.507463,cartservice,5.57,3.8669,0.0
61,2026-05-23T22:29:44.507463,recommendationservice,nan,0.0,0.0
62,2026-05-23T22:30:14.570914,frontend,4434.78,4.667,0.0
62,2026-05-23T22:30:14.570914,productcatalogservice,4646.2,18.4948,0.0
62,2026-05-23T22:30:14.570914,checkoutservice,4635.0,1.6668,0.0
62,2026-05-23T22:30:14.570914,cartservice,7.97,5.0002,0.0
62,2026-05-23T22:30:14.570914,recommendationservice,nan,0.0,0.0
63,2026-05-23T22:30:45.318820,frontend,86.32,5.4226,0.0
63,2026-05-23T22:30:45.318820,productcatalogservice,7.31,22.8902,0.0
63,2026-05-23T22:30:45.318820,checkoutservice,82.5,1.8446,0.0
63,2026-05-23T22:30:45.318820,cartservice,5.55,6.2671,0.0
63,2026-05-23T22:30:45.318820,recommendationservice,nan,0.0,0.0
64,2026-05-23T22:31:15.447755,frontend,84.94,5.4005,0.0
