cycle,timestamp,phase,service,p95_ms,throughput_rps,cpu_cores,replicas
37,2026-05-29T01:11:02.042188,BASELINE,cartservice,4.83,4.9784,0.0,1
37,2026-05-29T01:11:02.042188,BASELINE,recommendationservice,6.96,3.556,0.0,1
32,2026-05-29T01:11:12.575010,BASELINE,frontend,65.62,5.4007,0.0,1
32,2026-05-29T01:11:12.575010,BASELINE,productcatalogservice,3.43,27.5368,0.0,1
32,2026-05-29T01:11:12.575010,BASELINE,checkoutservice,24.25,0.2222,0.0,1
32,2026-05-29T01:11:12.575010,BASELINE,cartservice,4.84,5.2227,0.0,1
32,2026-05-29T01:11:12.575010,BASELINE,recommendationservice,7.27,3.6226,0.0,1
38,2026-05-29T01:11:33.040278,BASELINE,frontend,74.69,5.2451,0.0,1
38,2026-05-29T01:11:33.040278,BASELINE,productcatalogservice,3.66,27.7586,0.0,1
38,2026-05-29T01:11:33.040278,BASELINE,checkoutservice,24.25,0.1778,0.0,1
38,2026-05-29T01:11:33.040278,BASELINE,cartservice,4.83,5.0895,0.0,1
38,2026-05-29T01:11:33.040278,BASELINE,recommendationservice,7.6,3.5338,0.0,1
33,2026-05-29T01:11:43.635147,BASELINE,frontend,86.67,5.3782,0.0,1
33,2026-05-29T01:11:43.635147,BASELINE,productcatalogservice,3.55,26.6691,0.0,1
33,2026-05-29T01:11:43.635147,BASELINE,checkoutservice,24.25,0.1778,0.0,1
33,2026-05-29T01:11:43.635147,BASELINE,cartservice,4.81,5.3558,0.0,1
33,2026-05-29T01:11:43.635147,BASELINE,recommendationservice,7.23,3.5336,0.0,1
39,2026-05-29T01:12:04.087028,BASELINE,frontend,87.78,6.1119,0.0,1
39,2026-05-29T01:12:04.087028,BASELINE,productcatalogservice,3.0,31.0021,0.0,1
39,2026-05-29T01:12:04.087028,BASELINE,checkoutservice,24.25,0.1778,0.0,1
39,2026-05-29T01:12:04.087028,BASELINE,cartservice,4.8,5.7785,0.0,1
39,2026-05-29T01:12:04.087028,BASELINE,recommendationservice,5.17,4.0227,0.0,1
34,2026-05-29T01:12:14.730784,BASELINE,frontend,83.93,6.1339,0.0,1
34,2026-05-29T01:12:14.730784,BASELINE,productcatalogservice,2.92,31.0921,0.0,1
34,2026-05-29T01:12:14.730784,BASELINE,checkoutservice,24.25,0.2222,0.0,1
34,2026-05-29T01:12:14.730784,BASELINE,cartservice,4.88,5.8449,0.0,1
34,2026-05-29T01:12:14.730784,BASELINE,recommendationservice,4.98,4.0226,0.0,1
40,2026-05-29T01:12:35.128386,BASELINE,frontend,71.46,5.7565,0.0,1
40,2026-05-29T01:12:35.128386,BASELINE,productcatalogservice,3.29,31.226,0.0,1
40,2026-05-29T01:12:35.128386,BASELINE,checkoutservice,24.25,0.1334,0.0,1
40,2026-05-29T01:12:35.128386,BASELINE,cartservice,4.88,5.4009,0.0,1
40,2026-05-29T01:12:35.128386,BASELINE,recommendationservice,6.3,3.7562,0.0,1
41,2026-05-29T01:12:36.439557,FAULT_INJECTION,frontend,71.46,5.7565,0.0,1
41,2026-05-29T01:12:36.439557,FAULT_INJECTION,productcatalogservice,3.29,31.226,0.0,1
41,2026-05-29T01:12:36.439557,FAULT_INJECTION,checkoutservice,24.25,0.1334,0.0,1
41,2026-05-29T01:12:36.439557,FAULT_INJECTION,cartservice,4.88,5.4009,0.0,1
41,2026-05-29T01:12:36.439557,FAULT_INJECTION,recommendationservice,6.3,3.7562,0.0,1
35,2026-05-29T01:12:45.752498,BASELINE,frontend,67.27,5.1118,0.0,1
35,2026-05-29T01:12:45.752498,BASELINE,productcatalogservice,3.49,24.3591,0.0,1
35,2026-05-29T01:12:45.752498,BASELINE,checkoutservice,24.25,0.0889,0.0,1
35,2026-05-29T01:12:45.752498,BASELINE,cartservice,4.89,4.4672,0.0,1
35,2026-05-29T01:12:45.752498,BASELINE,recommendationservice,9.25,3.0003,0.0,1
42,2026-05-29T01:13:07.519844,FAULT_INJECTION,frontend,4828.13,2.8892,0.0,1
42,2026-05-29T01:13:07.519844,FAULT_INJECTION,productcatalogservice,3082.39,13.3793,0.0,1
42,2026-05-29T01:13:07.519844,FAULT_INJECTION,checkoutservice,24.25,0.0444,0.0,1
42,2026-05-29T01:13:07.519844,FAULT_INJECTION,cartservice,4.79,3.1115,0.0,1
42,2026-05-29T01:13:07.519844,FAULT_INJECTION,recommendationservice,4256.94,2.1558,0.0,5
36,2026-05-29T01:13:16.793821,BASELINE,frontend,22874.88,2.0668,0.0,1
36,2026-05-29T01:13:16.793821,BASELINE,productcatalogservice,4230.14,9.7562,0.0,1
36,2026-05-29T01:13:16.793821,BASELINE,checkoutservice,nan,0.0,0.0,1
36,2026-05-29T01:13:16.793821,BASELINE,cartservice,4.84,1.7778,0.0,1
36,2026-05-29T01:13:16.793821,BASELINE,recommendationservice,4741.93,1.3556,0.0,5
43,2026-05-29T01:13:38.956101,FAULT_INJECTION,frontend,28485.71,1.1779,0.0,1
43,2026-05-29T01:13:38.956101,FAULT_INJECTION,productcatalogservice,4722.69,5.9339,0.0,1
43,2026-05-29T01:13:38.956101,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,1
43,2026-05-29T01:13:38.956101,FAULT_INJECTION,cartservice,4.97,0.9556,0.0,1
43,2026-05-29T01:13:38.956101,FAULT_INJECTION,recommendationservice,4875.0,0.8001,0.0,5
37,2026-05-29T01:13:47.923828,BASELINE,frontend,28657.14,1.0445,0.0,1
37,2026-05-29T01:13:47.923828,BASELINE,productcatalogservice,4701.39,5.8005,0.0,1
37,2026-05-29T01:13:47.923828,BASELINE,checkoutservice,4875.0,0.0444,0.0,1
37,2026-05-29T01:13:47.923828,BASELINE,cartservice,4.95,1.1556,0.0,1
37,2026-05-29T01:13:47.923828,BASELINE,recommendationservice,4944.85,0.8001,0.0,5
44,2026-05-29T01:14:10.089037,FAULT_INJECTION,frontend,28487.18,1.3335,0.0,1
44,2026-05-29T01:14:10.089037,FAULT_INJECTION,productcatalogservice,4698.08,5.8819,0.0,1
44,2026-05-29T01:14:10.089037,FAULT_INJECTION,checkoutservice,4875.0,0.0445,0.0,1
44,2026-05-29T01:14:10.089037,FAULT_INJECTION,cartservice,4.88,1.1113,0.0,1
44,2026-05-29T01:14:10.089037,FAULT_INJECTION,recommendationservice,4998.39,0.6157,0.0,5
38,2026-05-29T01:14:19.094940,BASELINE,frontend,28558.82,1.0889,0.0,1
38,2026-05-29T01:14:19.094940,BASELINE,productcatalogservice,4710.29,5.9854,0.0,1
38,2026-05-29T01:14:19.094940,BASELINE,checkoutservice,4875.0,0.0444,0.0,1
38,2026-05-29T01:14:19.094940,BASELINE,cartservice,4.8,1.1112,0.0,1
38,2026-05-29T01:14:19.094940,BASELINE,recommendationservice,6273.63,0.7867,0.0,5
45,2026-05-29T01:14:41.195884,FAULT_INJECTION,frontend,28526.32,1.2224,0.0,1
45,2026-05-29T01:14:41.195884,FAULT_INJECTION,productcatalogservice,4714.16,6.2008,0.0,1
45,2026-05-29T01:14:41.195884,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,1
45,2026-05-29T01:14:41.195884,FAULT_INJECTION,cartservice,7.45,1.1113,0.0,1
45,2026-05-29T01:14:41.195884,FAULT_INJECTION,recommendationservice,4984.59,0.8223,0.0,5
39,2026-05-29T01:14:50.270751,BASELINE,frontend,28625.0,1.2001,0.0,1
39,2026-05-29T01:14:50.270751,BASELINE,productcatalogservice,4722.26,6.3562,0.0,1
39,2026-05-29T01:14:50.270751,BASELINE,checkoutservice,nan,0.0,0.0,1
39,2026-05-29T01:14:50.270751,BASELINE,cartservice,7.55,1.0889,0.0,1
39,2026-05-29T01:14:50.270751,BASELINE,recommendationservice,4954.13,0.8223,0.0,5
46,2026-05-29T01:15:12.833254,FAULT_INJECTION,frontend,28513.51,1.289,0.0,1
46,2026-05-29T01:15:12.833254,FAULT_INJECTION,productcatalogservice,4717.21,6.1563,0.0,1
46,2026-05-29T01:15:12.833254,FAULT_INJECTION,checkoutservice,9750.0,0.0444,0.0,1
46,2026-05-29T01:15:12.833254,FAULT_INJECTION,cartservice,4.8,1.1556,0.0,1
46,2026-05-29T01:15:12.833254,FAULT_INJECTION,recommendationservice,4875.0,0.7556,0.0,5
40,2026-05-29T01:15:21.408710,BASELINE,frontend,28552.63,1.2223,0.0,1
40,2026-05-29T01:15:21.408710,BASELINE,productcatalogservice,4709.74,6.1118,0.0,1
40,2026-05-29T01:15:21.408710,BASELINE,checkoutservice,9750.0,0.0444,0.0,1
40,2026-05-29T01:15:21.408710,BASELINE,cartservice,4.8,1.1556,0.0,1
40,2026-05-29T01:15:21.408710,BASELINE,recommendationservice,4875.0,0.7112,0.0,5
41,2026-05-29T01:15:23.193328,FAULT_INJECTION,frontend,28552.63,1.2223,0.0,1
41,2026-05-29T01:15:23.193328,FAULT_INJECTION,productcatalogservice,4717.16,6.1116,0.0,1
41,2026-05-29T01:15:23.193328,FAULT_INJECTION,checkoutservice,9750.0,0.0444,0.0,1
41,2026-05-29T01:15:23.193328,FAULT_INJECTION,cartservice,4.8,1.1556,0.0,1
41,2026-05-29T01:15:23.193328,FAULT_INJECTION,recommendationservice,4875.0,0.7112,0.0,5
47,2026-05-29T01:15:43.988794,FAULT_INJECTION,frontend,28625.0,1.2001,0.0,1
47,2026-05-29T01:15:43.988794,FAULT_INJECTION,productcatalogservice,4708.7,6.4672,0.0,1
47,2026-05-29T01:15:43.988794,FAULT_INJECTION,checkoutservice,9750.0,0.0444,0.0,1
47,2026-05-29T01:15:43.988794,FAULT_INJECTION,cartservice,4.95,1.1556,0.0,1
47,2026-05-29T01:15:43.988794,FAULT_INJECTION,recommendationservice,4875.0,0.889,0.0,5
42,2026-05-29T01:15:54.270256,FAULT_INJECTION,frontend,28600.0,1.1779,0.0,1
42,2026-05-29T01:15:54.270256,FAULT_INJECTION,productcatalogservice,4714.22,6.3337,0.0,1
42,2026-05-29T01:15:54.270256,FAULT_INJECTION,checkoutservice,9750.0,0.0444,0.0,1
42,2026-05-29T01:15:54.270256,FAULT_INJECTION,cartservice,4.95,1.1556,0.0,1
42,2026-05-29T01:15:54.270256,FAULT_INJECTION,recommendationservice,4875.0,0.8667,0.0,5
48,2026-05-29T01:16:15.042168,FAULT_INJECTION,frontend,28682.93,1.1112,0.0,1
48,2026-05-29T01:16:15.042168,FAULT_INJECTION,productcatalogservice,4694.7,6.3339,0.0,1
48,2026-05-29T01:16:15.042168,FAULT_INJECTION,checkoutservice,9750.0,0.0,0.0,1
48,2026-05-29T01:16:15.042168,FAULT_INJECTION,cartservice,6.08,1.0667,0.0,1
48,2026-05-29T01:16:15.042168,FAULT_INJECTION,recommendationservice,4875.0,0.8445,0.0,5
43,2026-05-29T01:16:25.462224,FAULT_INJECTION,frontend,28631.58,1.1334,0.0,1
43,2026-05-29T01:16:25.462224,FAULT_INJECTION,productcatalogservice,4703.31,6.2005,0.0,1
43,2026-05-29T01:16:25.462224,FAULT_INJECTION,checkoutservice,9750.0,0.0,0.0,1
43,2026-05-29T01:16:25.462224,FAULT_INJECTION,cartservice,6.08,1.0667,0.0,1
43,2026-05-29T01:16:25.462224,FAULT_INJECTION,recommendationservice,4875.0,0.8223,0.0,5
49,2026-05-29T01:16:46.215421,FAULT_INJECTION,frontend,28513.51,1.1334,0.0,1
49,2026-05-29T01:16:46.215421,FAULT_INJECTION,productcatalogservice,4691.27,6.1117,0.0,1
49,2026-05-29T01:16:46.215421,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,1
49,2026-05-29T01:16:46.215421,FAULT_INJECTION,cartservice,4.97,0.9778,0.0,1
49,2026-05-29T01:16:46.215421,FAULT_INJECTION,recommendationservice,4875.0,0.8445,0.0,5
44,2026-05-29T01:16:56.527906,FAULT_INJECTION,frontend,28500.0,1.1112,0.0,1
44,2026-05-29T01:16:56.527906,FAULT_INJECTION,productcatalogservice,4687.5,5.9782,0.0,1
44,2026-05-29T01:16:56.527906,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,1
44,2026-05-29T01:16:56.527906,FAULT_INJECTION,cartservice,7.0,1.0223,0.0,1
44,2026-05-29T01:16:56.527906,FAULT_INJECTION,recommendationservice,4875.0,0.7334,0.0,5
50,2026-05-29T01:17:17.293027,FAULT_INJECTION,frontend,28717.95,1.1556,0.0,1
50,2026-05-29T01:17:17.293027,FAULT_INJECTION,productcatalogservice,4728.51,6.2894,0.0,1
50,2026-05-29T01:17:17.293027,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,1
50,2026-05-29T01:17:17.293027,FAULT_INJECTION,cartservice,4.88,0.9778,0.0,1
50,2026-05-29T01:17:17.293027,FAULT_INJECTION,recommendationservice,4875.0,0.8445,0.0,5
45,2026-05-29T01:17:27.736943,FAULT_INJECTION,frontend,28609.75,1.289,0.0,1
45,2026-05-29T01:17:27.736943,FAULT_INJECTION,productcatalogservice,4728.53,6.0005,0.0,1
45,2026-05-29T01:17:27.736943,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,1
45,2026-05-29T01:17:27.736943,FAULT_INJECTION,cartservice,4.87,1.2002,0.0,1
45,2026-05-29T01:17:27.736943,FAULT_INJECTION,recommendationservice,4875.0,0.8001,0.0,5
51,2026-05-29T01:17:48.480308,FAULT_INJECTION,frontend,28352.94,1.3779,0.0,1
51,2026-05-29T01:17:48.480308,FAULT_INJECTION,productcatalogservice,4723.83,6.4451,0.0,1
51,2026-05-29T01:17:48.480308,FAULT_INJECTION,checkoutservice,9750.0,0.0444,0.0,1
51,2026-05-29T01:17:48.480308,FAULT_INJECTION,cartservice,4.8,1.1779,0.0,1
51,2026-05-29T01:17:48.480308,FAULT_INJECTION,recommendationservice,4875.0,0.8223,0.0,5
46,2026-05-29T01:17:58.929846,FAULT_INJECTION,frontend,28378.38,1.3335,0.0,1
46,2026-05-29T01:17:58.929846,FAULT_INJECTION,productcatalogservice,4706.26,6.2673,0.0,1
46,2026-05-29T01:17:58.929846,FAULT_INJECTION,checkoutservice,9750.0,0.0445,0.0,1
46,2026-05-29T01:17:58.929846,FAULT_INJECTION,cartservice,4.8,1.2446,0.0,1
46,2026-05-29T01:17:58.929846,FAULT_INJECTION,recommendationservice,4875.0,0.8001,0.0,5
52,2026-05-29T01:18:19.672547,FAULT_INJECTION,frontend,28684.21,1.1556,0.0,1
52,2026-05-29T01:18:19.672547,FAULT_INJECTION,productcatalogservice,4691.23,6.3116,0.0,1
52,2026-05-29T01:18:19.672547,FAULT_INJECTION,checkoutservice,9750.0,0.0444,0.0,1
52,2026-05-29T01:18:19.672547,FAULT_INJECTION,cartservice,4.89,0.9556,0.0,1
52,2026-05-29T01:18:19.672547,FAULT_INJECTION,recommendationservice,4875.0,0.6889,0.0,5
47,2026-05-29T01:18:30.241657,FAULT_INJECTION,frontend,28675.68,1.0223,0.0,1
47,2026-05-29T01:18:30.241657,FAULT_INJECTION,productcatalogservice,4688.1,5.756,0.0,1
47,2026-05-29T01:18:30.241657,FAULT_INJECTION,checkoutservice,9750.0,0.0,0.0,1
47,2026-05-29T01:18:30.241657,FAULT_INJECTION,cartservice,4.9,0.8445,0.0,1
47,2026-05-29T01:18:30.241657,FAULT_INJECTION,recommendationservice,4875.0,0.7334,0.0,5
53,2026-05-29T01:18:50.889784,FAULT_INJECTION,frontend,28729.73,1.0001,0.0,1
53,2026-05-29T01:18:50.889784,FAULT_INJECTION,productcatalogservice,4692.75,5.7782,0.0,1
53,2026-05-29T01:18:50.889784,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,1
53,2026-05-29T01:18:50.889784,FAULT_INJECTION,cartservice,4.88,1.0223,0.0,1
53,2026-05-29T01:18:50.889784,FAULT_INJECTION,recommendationservice,4875.0,0.7778,0.0,5
48,2026-05-29T01:19:01.378151,FAULT_INJECTION,frontend,28722.22,1.0001,0.0,1
48,2026-05-29T01:19:01.378151,FAULT_INJECTION,productcatalogservice,4703.95,6.1561,0.0,1
48,2026-05-29T01:19:01.378151,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,1
48,2026-05-29T01:19:01.378151,FAULT_INJECTION,cartservice,4.79,1.089,0.0,1
48,2026-05-29T01:19:01.378151,FAULT_INJECTION,recommendationservice,4875.0,0.9112,0.0,5
54,2026-05-29T01:19:22.048344,FAULT_INJECTION,frontend,28756.76,1.0223,0.0,1
54,2026-05-29T01:19:22.048344,FAULT_INJECTION,productcatalogservice,4699.16,6.3781,0.0,1
54,2026-05-29T01:19:22.048344,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,1
54,2026-05-29T01:19:22.048344,FAULT_INJECTION,cartservice,4.96,1.1556,0.0,1
54,2026-05-29T01:19:22.048344,FAULT_INJECTION,recommendationservice,4875.0,0.9334,0.0,5
49,2026-05-29T01:19:32.679907,FAULT_INJECTION,frontend,28777.78,1.0668,0.0,1
49,2026-05-29T01:19:32.679907,FAULT_INJECTION,productcatalogservice,4698.54,6.4006,0.0,1
49,2026-05-29T01:19:32.679907,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,1
49,2026-05-29T01:19:32.679907,FAULT_INJECTION,cartservice,7.65,1.0668,0.0,1
49,2026-05-29T01:19:32.679907,FAULT_INJECTION,recommendationservice,4875.0,0.8223,0.0,5
55,2026-05-29T01:19:53.170557,FAULT_INJECTION,frontend,28750.0,0.9334,0.0,1
55,2026-05-29T01:19:53.170557,FAULT_INJECTION,productcatalogservice,4687.5,6.6894,0.0,1
55,2026-05-29T01:19:53.170557,FAULT_INJECTION,checkoutservice,28499.99,0.0889,0.0,1
55,2026-05-29T01:19:53.170557,FAULT_INJECTION,cartservice,8.5,1.0668,0.0,1
55,2026-05-29T01:19:53.170557,FAULT_INJECTION,recommendationservice,4875.0,0.8001,0.0,5
50,2026-05-29T01:20:03.818933,FAULT_INJECTION,frontend,28815.79,1.0001,0.0,1
50,2026-05-29T01:20:03.818933,FAULT_INJECTION,productcatalogservice,4687.0,6.8674,0.0,1
50,2026-05-29T01:20:03.818933,FAULT_INJECTION,checkoutservice,28000.0,0.0889,0.0,1
50,2026-05-29T01:20:03.818933,FAULT_INJECTION,cartservice,8.32,0.9779,0.0,1
50,2026-05-29T01:20:03.818933,FAULT_INJECTION,recommendationservice,4875.0,0.7556,0.0,5
56,2026-05-29T01:20:24.314762,FAULT_INJECTION,frontend,28815.79,0.9334,0.0,5
56,2026-05-29T01:20:24.314762,FAULT_INJECTION,productcatalogservice,4695.12,6.4891,0.0,5
56,2026-05-29T01:20:24.314762,FAULT_INJECTION,checkoutservice,28500.0,0.1333,0.0,5
56,2026-05-29T01:20:24.314762,FAULT_INJECTION,cartservice,6.81,1.1556,0.0,1
56,2026-05-29T01:20:24.314762,FAULT_INJECTION,recommendationservice,4875.0,0.8889,0.0,5
51,2026-05-29T01:20:35.016422,FAULT_INJECTION,frontend,28750.0,1.1557,0.0,5
51,2026-05-29T01:20:35.016422,FAULT_INJECTION,productcatalogservice,4700.79,6.6449,0.0,5
51,2026-05-29T01:20:35.016422,FAULT_INJECTION,checkoutservice,28500.0,0.0444,0.0,5
51,2026-05-29T01:20:35.016422,FAULT_INJECTION,cartservice,4.87,1.2001,0.0,1
51,2026-05-29T01:20:35.016422,FAULT_INJECTION,recommendationservice,4875.0,0.8667,0.0,5
57,2026-05-29T01:20:55.487918,FAULT_INJECTION,frontend,28710.53,1.1112,0.0,5
57,2026-05-29T01:20:55.487918,FAULT_INJECTION,productcatalogservice,4720.48,5.948,0.0,5
57,2026-05-29T01:20:55.487918,FAULT_INJECTION,checkoutservice,28511.9,0.0444,0.0,5
57,2026-05-29T01:20:55.487918,FAULT_INJECTION,cartservice,4.8,1.2223,0.0,1
57,2026-05-29T01:20:55.487918,FAULT_INJECTION,recommendationservice,4875.0,0.8667,0.0,5
52,2026-05-29T01:21:06.157920,FAULT_INJECTION,frontend,28650.0,1.2001,0.0,5
52,2026-05-29T01:21:06.157920,FAULT_INJECTION,productcatalogservice,4725.45,6.184,0.0,5
52,2026-05-29T01:21:06.157920,FAULT_INJECTION,checkoutservice,28000.0,0.0209,0.0,5
52,2026-05-29T01:21:06.157920,FAULT_INJECTION,cartservice,4.8,0.9779,0.0,1
52,2026-05-29T01:21:06.157920,FAULT_INJECTION,recommendationservice,4875.0,0.7399,0.0,5
58,2026-05-29T01:21:26.773671,FAULT_INJECTION,frontend,28730.82,1.0084,0.0,5
58,2026-05-29T01:21:26.773671,FAULT_INJECTION,productcatalogservice,4716.59,5.8467,0.0,5
58,2026-05-29T01:21:26.773671,FAULT_INJECTION,checkoutservice,25634.83,0.0667,0.0,5
58,2026-05-29T01:21:26.773671,FAULT_INJECTION,cartservice,4.83,1.1408,0.0,1
58,2026-05-29T01:21:26.773671,FAULT_INJECTION,recommendationservice,4875.0,0.7875,0.0,5
53,2026-05-29T01:21:37.349680,FAULT_INJECTION,frontend,28674.23,1.1258,0.0,5
53,2026-05-29T01:21:37.349680,FAULT_INJECTION,productcatalogservice,4739.56,6.3004,0.0,5
53,2026-05-29T01:21:37.349680,FAULT_INJECTION,checkoutservice,27000.0,0.0667,0.0,5
53,2026-05-29T01:21:37.349680,FAULT_INJECTION,cartservice,4.88,1.2263,0.0,1
53,2026-05-29T01:21:37.349680,FAULT_INJECTION,recommendationservice,4875.0,0.9557,0.0,5
59,2026-05-29T01:21:57.958058,FAULT_INJECTION,frontend,28653.68,1.1779,0.0,5
59,2026-05-29T01:21:57.958058,FAULT_INJECTION,productcatalogservice,4720.57,6.5116,0.0,5
59,2026-05-29T01:21:57.958058,FAULT_INJECTION,checkoutservice,4875.0,0.0444,0.0,5
59,2026-05-29T01:21:57.958058,FAULT_INJECTION,cartservice,4.96,1.1779,0.0,1
59,2026-05-29T01:21:57.958058,FAULT_INJECTION,recommendationservice,4875.0,0.889,0.0,5
54,2026-05-29T01:22:08.513984,FAULT_INJECTION,frontend,28583.37,1.2668,0.0,5
54,2026-05-29T01:22:08.513984,FAULT_INJECTION,productcatalogservice,4713.74,6.7119,0.0,5
54,2026-05-29T01:22:08.513984,FAULT_INJECTION,checkoutservice,4875.0,0.0444,0.0,5
54,2026-05-29T01:22:08.513984,FAULT_INJECTION,cartservice,4.95,1.1335,0.0,1
54,2026-05-29T01:22:08.513984,FAULT_INJECTION,recommendationservice,4875.0,0.889,0.0,5
60,2026-05-29T01:22:29.093619,FAULT_INJECTION,frontend,28572.9,1.2001,0.0,5
60,2026-05-29T01:22:29.093619,FAULT_INJECTION,productcatalogservice,4702.48,6.4893,0.0,5
60,2026-05-29T01:22:29.093619,FAULT_INJECTION,checkoutservice,4875.0,0.0,0.0,5
60,2026-05-29T01:22:29.093619,FAULT_INJECTION,cartservice,4.88,1.0223,0.0,1
60,2026-05-29T01:22:29.093619,FAULT_INJECTION,recommendationservice,4875.0,0.7778,0.0,5
61,2026-05-29T01:22:30.444579,RECOVERY,frontend,28571.25,1.2001,0.0,5
61,2026-05-29T01:22:30.444579,RECOVERY,productcatalogservice,4699.39,6.5783,0.0,5
61,2026-05-29T01:22:30.444579,RECOVERY,checkoutservice,4875.0,0.0,0.0,5
61,2026-05-29T01:22:30.444579,RECOVERY,cartservice,4.88,1.0223,0.0,1
61,2026-05-29T01:22:30.444579,RECOVERY,recommendationservice,4875.0,0.8668,0.0,5
55,2026-05-29T01:22:39.674668,FAULT_INJECTION,frontend,28365.34,1.5557,0.0,5
55,2026-05-29T01:22:39.674668,FAULT_INJECTION,productcatalogservice,4628.34,7.6454,0.0,5
55,2026-05-29T01:22:39.674668,FAULT_INJECTION,checkoutservice,4875.0,0.0,0.0,5
55,2026-05-29T01:22:39.674668,FAULT_INJECTION,cartservice,4.86,1.289,0.0,1
55,2026-05-29T01:22:39.674668,FAULT_INJECTION,recommendationservice,4852.75,1.089,0.0,5
62,2026-05-29T01:23:01.710543,RECOVERY,frontend,26025.07,3.3336,0.0,5
62,2026-05-29T01:23:01.710543,RECOVERY,productcatalogservice,3316.37,19.8154,0.0,5
62,2026-05-29T01:23:01.710543,RECOVERY,checkoutservice,48.75,0.0444,0.0,5
62,2026-05-29T01:23:01.710543,RECOVERY,cartservice,4.8,3.1337,0.0,1
62,2026-05-29T01:23:01.710543,RECOVERY,recommendationservice,4504.93,2.5114,0.0,5
56,2026-05-29T01:23:11.001123,FAULT_INJECTION,frontend,23533.54,4.6673,0.0,5
56,2026-05-29T01:23:11.001123,FAULT_INJECTION,productcatalogservice,2033.95,22.7523,0.0,5
56,2026-05-29T01:23:11.001123,FAULT_INJECTION,checkoutservice,2765.9,0.0667,0.0,5
56,2026-05-29T01:23:11.001123,FAULT_INJECTION,cartservice,4.8,3.556,0.0,1
56,2026-05-29T01:23:11.001123,FAULT_INJECTION,recommendationservice,4455.11,2.9782,0.0,5
63,2026-05-29T01:23:32.834557,RECOVERY,frontend,51.94,5.1783,0.0,5
63,2026-05-29T01:23:32.834557,RECOVERY,productcatalogservice,3.55,29.0995,0.0,5
63,2026-05-29T01:23:32.834557,RECOVERY,checkoutservice,49.86,0.0889,0.0,5
63,2026-05-29T01:23:32.834557,RECOVERY,cartservice,4.83,4.756,0.0,1
63,2026-05-29T01:23:32.834557,RECOVERY,recommendationservice,7.17,3.8003,0.0,5
57,2026-05-29T01:23:42.074812,FAULT_INJECTION,frontend,49.53,5.3783,0.0,5
57,2026-05-29T01:23:42.074812,FAULT_INJECTION,productcatalogservice,3.37,30.4995,0.0,5
57,2026-05-29T01:23:42.074812,FAULT_INJECTION,checkoutservice,4344.98,0.1111,0.0,5
57,2026-05-29T01:23:42.074812,FAULT_INJECTION,cartservice,4.82,5.3558,0.0,1
57,2026-05-29T01:23:42.074812,FAULT_INJECTION,recommendationservice,4.85,3.867,0.0,5
64,2026-05-29T01:24:03.979454,RECOVERY,frontend,72.0,5.3561,0.0,5
64,2026-05-29T01:24:03.979454,RECOVERY,productcatalogservice,3.52,29.3136,0.0,5
64,2026-05-29T01:24:03.979454,RECOVERY,checkoutservice,87.5,0.1111,0.0,5
64,2026-05-29T01:24:03.979454,RECOVERY,cartservice,4.85,5.0894,0.0,1
64,2026-05-29T01:24:03.979454,RECOVERY,recommendationservice,4.87,3.6448,0.0,5
58,2026-05-29T01:24:13.175872,FAULT_INJECTION,frontend,73.96,5.445,0.0,5
58,2026-05-29T01:24:13.175872,FAULT_INJECTION,productcatalogservice,3.48,29.5821,0.0,5
58,2026-05-29T01:24:13.175872,FAULT_INJECTION,checkoutservice,82.5,0.1556,0.0,5
58,2026-05-29T01:24:13.175872,FAULT_INJECTION,cartservice,4.81,5.3116,0.0,1
58,2026-05-29T01:24:13.175872,FAULT_INJECTION,recommendationservice,4.89,3.6671,0.0,5
65,2026-05-29T01:24:35.007652,RECOVERY,frontend,70.58,5.0449,0.0,5
65,2026-05-29T01:24:35.007652,RECOVERY,productcatalogservice,3.36,27.6914,0.0,5
65,2026-05-29T01:24:35.007652,RECOVERY,checkoutservice,87.5,0.0889,0.0,5
65,2026-05-29T01:24:35.007652,RECOVERY,cartservice,4.81,4.645,0.0,1
65,2026-05-29T01:24:35.007652,RECOVERY,recommendationservice,4.97,3.5781,0.0,5
59,2026-05-29T01:24:44.222827,FAULT_INJECTION,frontend,71.35,4.9561,0.0,5
59,2026-05-29T01:24:44.222827,FAULT_INJECTION,productcatalogservice,3.24,27.3583,0.0,5
59,2026-05-29T01:24:44.222827,FAULT_INJECTION,checkoutservice,48.75,0.0444,0.0,5
59,2026-05-29T01:24:44.222827,FAULT_INJECTION,cartservice,4.79,4.6225,0.0,1
59,2026-05-29T01:24:44.222827,FAULT_INJECTION,recommendationservice,4.98,3.4448,0.0,5
66,2026-05-29T01:25:06.030130,RECOVERY,frontend,49.55,4.9559,0.0,5
66,2026-05-29T01:25:06.030130,RECOVERY,productcatalogservice,3.14,29.0243,0.0,5
